Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Year,Category
Darious Williams,LAR,26,,12,3,2,0,0,0,4,0,0,1,0,1,0.0,15,14,1,1,0,,2019,defense
Brandon Wilson,CIN,25,,12,2,,,,,,2,1,1,0,0,0.0,24,14,10,0,0,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Ugo Amadi,SEA,22,,16,0,,,,,,0,0,1,0,0,0.0,17,13,4,0,0,,2019,defense
Dylan Cole,HOU,25,,11,0,0,0,0,0,1,0,0,1,27,0,0.0,16,13,3,0,0,,2019,defense
Kyler Fackrell,GNB,28,,16,0,,,,,,,,,,,1.0,23,13,10,2,10,,2019,defense
Rashan Gary,GNB,22,,16,0,,,,,,0,0,1,0,0,2.0,21,13,8,3,3,,2019,defense
Reggie Gilbert,TEN,26,LOLB,11,5,0,0,0,0,1,,,,,,1.0,22,13,9,1,3,,2019,defense
J.T. Gray,NOR,23,,16,0,,,,,,0,0,1,0,0,0.0,17,13,4,0,0,,2019,defense
Mike Pennel,KAN,28,,8,0,,,,,,,,,,,1.0,24,13,11,2,2,,2019,defense
Khalen Saunders,KAN,23,,12,4,0,0,0,0,1,,,,,,1.0,22,13,9,0,2,,2019,defense
Cameron Sutton,PIT,24,,16,0,1,26,0,26,5,,,,,,1.0,16,13,3,2,1,,2019,defense
Desmond Trufant,ATL,29,cb/RCB,9,9,4,26,0,16,7,,,,,,0.0,18,13,5,1,0,,2019,defense
DeMarcus Walker,DEN,25,,10,1,0,0,0,0,1,,,,,,4.0,22,13,9,5,5,,2019,defense
Derek Watt,LAC,27,/fb,16,2,,,,,,,,,,,0.0,16,13,3,0,0,,2019,defense
Armani Watts,KAN,23,,16,0,,,,,,,,,,,1.0,17,13,4,1,1,,2019,defense
Brandon Williams,BAL,30,LDE,14,14,,,,,,0,0,1,0,0,1.0,34,13,21,2,5,,2019,defense
Ezekiel Ansah,SEA,30,/de,11,1,0,0,0,0,2,2,0,2,2,0,2.5,18,12,6,3,8,,2019,defense
Dorance Armstrong Jr.,DAL,22,,15,0,,,,,,1,0,0,0,0,2.0,15,12,3,1,4,,2019,defense
Adrian Clayborn,ATL,31,/de,15,1,,,,,,2,0,0,0,0,4.0,18,12,6,4,7,,2019,defense
Morgan Fox,LAR,25,,16,3,,,,,,,,,,,2.0,18,12,6,3,3,,2019,defense
Holton Hill,MIN,22,,8,1,0,0,0,0,1,0,0,1,0,0,0.0,13,12,1,0,0,,2019,defense
Justin Hollins,DEN,23,,15,0,0,0,0,0,2,,,,,,1.0,21,12,9,1,2,,2019,defense
Xavien Howard,MIA,26,LCB,5,5,1,0,0,0,4,,,,,,0.0,17,12,5,0,0,,2019,defense
Anthony Levine,BAL,32,,16,0,,,,,,,,,,,0.0,14,12,2,1,3,,2019,defense
Star Lotulelei,BUF,30,RDT,16,16,1,0,0,0,1,,,,,,2.0,19,12,7,3,3,,2019,defense
Keisean Nixon,OAK,22,,14,0,0,0,0,0,1,,,,,,0.0,12,12,0,0,0,,2019,defense
Duke Riley,2TM,25,,16,0,,,,,,0,0,1,0,0,0.0,14,12,2,0,0,,2019,defense
Dawuane Smoot,JAX,24,,16,0,,,,,,0,0,1,0,0,6.0,17,12,5,6,7,,2019,defense
Brandon Dunn,HOU,27,lde,16,6,,,,,,,,,,,1.0,25,11,14,1,4,,2019,defense
Rashad Fenton,KAN,22,,12,0,1,0,0,0,4,1,0,0,0,0,0.0,15,11,4,0,1,,2019,defense
Charles Harris,MIA,24,lb,14,5,,,,,,,,,,,0.5,23,11,12,3,6,,2019,defense
Trey Hendrickson,NOR,25,,13,3,,,,,,1,0,0,0,0,4.5,19,11,8,4,9,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Maurice Hurst Jr.,OAK,24,,16,4,1,55,0,55,3,0,0,2,0,0,3.5,18,11,7,4,8,,2019,defense
D.J. Reed,SFO,23,,16,0,0,0,0,0,2,1,0,1,5,1,0.0,13,11,2,0,0,,2019,defense
Andrew Van Ginkel,MIA,24,,6,1,,,,,,0,0,1,0,0,1.0,15,11,4,4,4,,2019,defense
Antwaun Woods,DAL,26,RDT,10,10,,,,,,0,0,2,9,0,0.0,23,11,12,1,1,,2019,defense
Oshane Ximines,NYG,23,,16,2,0,0,0,0,1,,,,,,4.5,25,11,14,5,9,,2019,defense
Briean Boddy-Calhoun,2TM,26,,3,1,,,,,,1,0,0,0,0,2.0,13,10,3,2,1,,2019,defense
Ryan Connelly,NYG,24,,4,3,2,18,0,13,2,,,,,,1.0,20,10,10,2,1,,2019,defense
Bryan Cox Jr.,2TM,25,,7,2,,,,,,,,,,,0.5,14,10,4,2,5,,2019,defense
Sheldon Day,SFO,25,,16,2,,,,,,,,,,,1.0,15,10,5,3,2,,2019,defense
Sharif Finch,TEN,24,,8,3,,,,,,,,,,,2.0,13,10,3,3,2,,2019,defense
Dee Ford,SFO,28,,11,2,0,0,0,0,1,2,0,0,0,0,6.5,14,10,4,6,6,,2019,defense
Akiem Hicks,CHI,30,lde,5,5,,,,,,0,0,1,0,0,1.0,10,10,0,1,5,,2019,defense
KhaDarel Hodge,CLE,24,,16,1,,,,,,,,,,,0.0,13,10,3,0,0,,2019,defense
Kerry Hyder,DAL,28,,16,0,,,,,,0,0,1,0,0,1.0,17,10,7,3,4,,2019,defense
Darryl Johnson,BUF,22,,16,0,,,,,,,,,,,1.0,15,10,5,2,2,,2019,defense
Corey Liuget,2TM,29,,10,0,,,,,,,,,,,1.0,13,10,3,5,2,,2019,defense
Frankie Luvu,NYJ,23,,13,0,,,,,,,,,,,1.0,12,10,2,1,2,,2019,defense
Benson Mayowa,OAK,28,,15,0,,,,,,3,0,0,0,0,7.0,15,10,5,5,10,,2019,defense
Jarran Reed,SEA,27,LDT,10,10,0,0,0,0,1,1,0,0,0,0,2.0,27,10,17,0,8,,2019,defense
Carlos Watkins,HOU,26,,10,1,0,0,0,0,1,0,0,1,0,0,1.0,23,10,13,1,2,,2019,defense
Cody Barton,SEA,23,,16,2,0,0,0,0,1,0,0,1,0,0,0.0,23,9,14,0,1,,2019,defense
Justin Bethel,2TM,29,,16,0,,,,,,0,0,3,0,0,0.0,12,9,3,0,0,,2019,defense
Anthony Chickillo,PIT,27,,11,0,,,,,,,,,,,0.5,19,9,10,0,1,,2019,defense
Chris Odom,WAS,25,,4,0,,,,,,1,0,0,0,0,2.0,10,9,1,1,2,,2019,defense
Tim Settle,WAS,22,,15,1,,,,,,,,,,,2.0,14,9,5,2,5,,2019,defense
Tedric Thompson,SEA,24,FS,6,6,2,18,0,18,2,,,,,,0.0,19,9,10,0,0,,2019,defense
Jerry Tillery,LAC,23,,15,3,,,,,,,,,,,2.0,17,9,8,3,3,,2019,defense
Jatavis Brown,LAC,25,,13,1,,,,,,0,0,1,0,0,0.0,10,8,2,0,0,,2019,defense
Marcell Dareus,JAX,29,rdt,6,6,0,0,0,0,1,,,,,,0.5,13,8,5,1,1,,2019,defense
Cody Davis,JAX,30,,16,0,0,0,0,0,1,,,,,,0.0,13,8,5,0,0,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Carl Granderson,NOR,23,,8,0,,,,,,,,,,,1.0,11,8,3,2,2,,2019,defense
Dre'Mont Jones,DEN,22,,14,1,1,7,0,7,2,,,,,,3.5,14,8,6,3,6,,2019,defense
Chris Lammons,MIA,23,,12,0,1,0,0,0,3,,,,,,0.0,13,8,5,0,0,,2019,defense
Raheem Mostert,SFO,27,,16,0,,,,,,0,2,2,0,0,0.0,11,8,3,0,0,,2019,defense
Mark Nzeocha,SFO,29,,16,0,1,1,0,1,1,,,,,,0.0,10,8,2,0,0,,2019,defense
Charles Omenihu,HOU,22,,14,0,0,0,0,0,2,2,0,0,0,0,3.0,13,8,5,2,5,,2019,defense
Nate Orchard,WAS,26,,5,0,0,0,0,0,1,0,0,1,0,0,1.0,14,8,6,2,2,,2019,defense
Patrick Ricard*,BAL,25,FB,16,7,0,0,0,0,1,1,0,0,0,0,1.0,9,8,1,1,2,,2019,defense
Shy Tuttle,NOR,24,,16,1,1,19,0,19,4,,,,,,2.0,18,8,10,3,3,,2019,defense
Tanner Vallejo,2TM,25,,11,0,,,,,,1,0,0,0,0,1.0,8,8,0,2,1,,2019,defense
Jamal Agnew,DET,24,,13,0,,,,,,1,1,0,0,0,0.0,9,7,2,0,0,,2019,defense
Alex Anzalone,NOR,25,,2,0,,,,,,,,,,,1.0,7,7,0,1,1,,2019,defense
Ben Banogu ,IND,23,,16,0,0,0,0,0,1,1,0,0,0,0,2.5,11,7,4,3,5,,2019,defense
Nick Bellore,SEA,30,,14,1,,,,,,0,0,1,0,0,0.0,7,7,0,0,0,,2019,defense
Brandon Bolden,NWE,29,,15,2,,,,,,1,0,0,0,0,0.0,7,7,0,0,0,,2019,defense
Ashton Dulin,IND,22,,13,0,,,,,,,,,,,0.0,7,7,0,0,0,,2019,defense
Dennis Gardeck,ARI,25,,14,0,,,,,,0,0,1,0,0,0.0,11,7,4,0,0,,2019,defense
Porter Gustin,CLE,22,,6,0,,,,,,0,0,1,0,0,1.0,13,7,6,1,2,,2019,defense
Dontrell Hilliard,CLE,24,,14,0,,,,,,0,2,1,0,0,0.0,10,7,3,0,0,,2019,defense
Timmy Jernigan,PHI,27,dt/LDT,10,9,,,,,,,,,,,2.0,10,7,3,3,3,,2019,defense
Colin Jones,CAR,32,,16,0,,,,,,,,,,,0.0,9,7,2,0,0,,2019,defense
Olsen Pierre,NYG,28,,9,0,,,,,,,,,,,2.0,8,7,1,3,2,,2019,defense
Sheldon Rankins,NOR,25,,10,0,,,,,,,,,,,2.0,10,7,3,2,5,,2019,defense
Matthew Slater*+,NWE,34,,16,0,,,,,,0,0,1,0,0,0.0,10,7,3,0,0,,2019,defense
Jullian Taylor,SFO,24,,6,0,0,0,0,0,1,0,0,1,10,0,0.0,9,7,2,4,1,,2019,defense
Logan Thomas,DET,28,/te,16,3,,,,,,,,,,,0.0,7,7,0,0,0,,2019,defense
Armon Watts,MIN,23,,7,1,0,0,0,0,1,1,0,0,0,0,1.5,13,7,6,0,1,,2019,defense
Ameer Abdullah,MIN,26,,16,0,,,,,,0,1,0,0,0,0.0,7,6,1,0,0,,2019,defense
Breon Borders,2TM,24,,12,1,,,,,,0,0,1,0,0,0.0,7,6,1,0,1,,2019,defense
Ventell Bryant,DAL,23,,12,0,,,,,,,,,,,0.0,6,6,0,0,0,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Cody Core,NYG,25,,16,0,,,,,,,,,,,0.0,8,6,2,0,0,,2019,defense
Jack Crawford,ATL,31,/dt,16,4,0,0,0,0,3,,,,,,0.5,24,6,18,1,5,,2019,defense
Mike Daniels,DET,30,/dt,9,2,,,,,,,,,,,1.0,10,6,4,2,2,,2019,defense
Mario Edwards,NOR,25,,14,0,,,,,,1,0,0,0,0,3.0,8,6,2,2,3,,2019,defense
Greg Gaines,LAR,23,,10,0,,,,,,,,,,,0.5,13,6,7,0,2,,2019,defense
Jacob Martin,HOU,24,,14,0,,,,,,1,0,1,0,0,3.5,11,6,5,3,7,,2019,defense
Jordan Richards,2TM,26,,12,0,,,,,,0,0,1,0,1,0.0,7,6,1,0,0,,2019,defense
Orlando Scandrick,PHI,32,,3,1,,,,,,2,0,1,44,1,2.0,7,6,1,0,1,,2019,defense
Nick Scott,LAR,24,,16,0,,,,,,,,,,,0.0,8,6,2,0,0,,2019,defense
Nathan Shepherd,NYJ,26,,9,0,,,,,,,,,,,2.0,11,6,5,5,6,,2019,defense
Trent Sherfield,ARI,23,,16,1,,,,,,0,0,1,0,0,0.0,8,6,2,0,0,,2019,defense
Durham Smythe,MIA,24,TE,16,14,,,,,,,,,,,0.0,7,6,1,0,0,,2019,defense
Julian Stanford,BUF,29,,16,0,,,,,,0,0,1,0,0,0.0,8,6,2,0,0,,2019,defense
Daren Bates,TEN,29,,13,0,,,,,,1,0,1,0,0,0.0,10,5,5,0,0,,2019,defense
Geremy Davis,LAC,27,/wr,7,1,,,,,,,,,,,0.0,5,5,0,0,0,,2019,defense
Jaeden Graham,ATL,24,,16,0,,,,,,,,,,,0.0,6,5,1,0,0,,2019,defense
Marquis Haynes,CAR,26,,11,0,,,,,,0,0,1,15,0,1.0,12,5,7,1,2,,2019,defense
D'Ernest Johnson,CLE,23,,16,0,,,,,,,,,,,0.0,7,5,2,0,0,,2019,defense
Dion Jordan,OAK,29,,7,0,0,0,0,0,1,,,,,,2.0,5,5,0,1,2,,2019,defense
Patrick Laird,MIA,24,,15,4,,,,,,0,0,1,0,0,0.0,6,5,1,0,0,,2019,defense
R.J. McIntosh,NYG,23,,12,0,,,,,,,,,,,2.0,13,5,8,2,2,,2019,defense
Rakeem Nunez-Roches,TAM,26,,16,0,,,,,,0,0,1,0,0,0.0,9,5,4,1,1,,2019,defense
Dorian O'Daniel,KAN,25,,14,0,,,,,,0,0,1,0,0,0.0,8,5,3,0,0,,2019,defense
Zach Pascal,IND,25,WR,16,13,,,,,,0,0,1,0,0,0.0,5,5,0,1,0,1,2019,defense
Cordarrelle Patterson*+,CHI,28,,16,4,,,,,,,,,,,0.0,6,5,1,0,0,,2019,defense
Senorise Perry,BUF,28,,11,0,,,,,,,,,,,0.0,6,5,1,0,0,,2019,defense
Hassan Ridgeway,PHI,25,ldt,7,5,,,,,,,,,,,2.0,8,5,3,4,4,,2019,defense
Derick Roberson,TEN,24,,3,0,,,,,,,,,,,3.0,6,5,1,3,3,,2019,defense
Anthony Sherman,KAN,31,,16,0,,,,,,,,,,,0.0,8,5,3,0,0,,2019,defense
Zach Sieler,2TM,24,,7,1,0,0,0,0,2,,,,,,1.0,11,5,6,1,2,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Wendell Smallwood,WAS,25,,15,0,,,,,,0,0,2,0,0,0.0,5,5,0,0,0,,2019,defense
Keith Smith,ATL,27,fb,16,5,,,,,,2,0,0,0,0,0.0,8,5,3,0,0,,2019,defense
De'Anthony Thomas,2TM,26,,14,0,,,,,,0,3,2,0,0,0.0,5,5,0,0,0,,2019,defense
Danny Vitale,GNB,26,,15,4,,,,,,,,,,,0.0,7,5,2,0,0,,2019,defense
Justin Watson,TAM,23,,16,2,,,,,,,,,,,0.0,7,5,2,0,0,,2019,defense
Montravius Adams,GNB,24,,14,2,0,0,0,0,3,0,0,1,0,0,0.0,11,4,7,0,0,,2019,defense
Beau Allen,TAM,28,,13,0,,,,,,,,,,,0.5,10,4,6,2,1,,2019,defense
Ben Braunecker,CHI,25,,11,3,,,,,,,,,,,0.0,5,4,1,0,0,,2019,defense
Daniel Brown,NYJ,27,wr,16,5,,,,,,,,,,,0.0,6,4,2,0,0,,2019,defense
Rex Burkhead,NWE,29,,13,1,,,,,,0,1,0,0,0,0.0,5,4,1,0,0,,2019,defense
Derek Carrier,OAK,29,,16,4,,,,,,,,,,,0.0,6,4,2,0,0,,2019,defense
Cethan Carter,CIN,24,,15,0,,,,,,,,,,,0.0,7,4,3,0,0,,2019,defense
Chase Edmonds,ARI,23,,13,2,,,,,,,,,,,0.0,6,4,2,0,0,,2019,defense
Trey Edmunds,PIT,25,,11,0,1,2,0,2,1,,,,,,0.0,6,4,2,0,0,,2019,defense
Robert Foster,BUF,25,,13,2,,,,,,,,,,,0.0,4,4,0,0,0,,2019,defense
Daeshon Hall,PHI,24,,9,0,,,,,,,,,,,1.0,6,4,2,1,2,,2019,defense
C.J. Ham*,MIN,26,FB,16,7,,,,,,0,1,0,0,0,0.0,4,4,0,0,0,,2019,defense
Tae Hayes,2TM,22,,3,0,0,0,0,0,2,0,0,1,0,0,0.0,7,4,3,0,0,,2019,defense
Johnny Holton,PIT,29,/wr,16,3,,,,,,0,0,1,0,0,0.0,8,4,4,0,0,,2019,defense
Ty Johnson,DET,22,,16,1,,,,,,0,1,0,0,0,0.0,4,4,0,0,0,,2019,defense
Taiwan Jones,HOU,31,,11,0,,,,,,,,,,,0.0,9,4,5,0,0,,2019,defense
Devaroe Lawrence,CLE,27,,11,2,1,0,0,0,1,0,0,1,0,0,0.0,8,4,4,2,2,,2019,defense
Allen Lazard ,GNB,24,,16,3,,,,,,,,,,,0.0,6,4,2,0,0,,2019,defense
Aaron Lynch,CHI,26,,16,0,0,0,0,0,2,,,,,,2.0,6,4,2,3,9,,2019,defense
Isaiah Mack,TEN,23,,13,1,,,,,,0,0,1,0,0,1.5,8,4,4,1,2,,2019,defense
Stanley Morgan Jr.,CIN,23,,11,0,,,,,,,,,,,0.0,5,4,1,0,0,,2019,defense
C.J. Mosley,NYJ,27,,2,2,1,17,1,17,2,0,0,1,0,0,0.0,9,4,5,0,0,,2019,defense
Darius Phillips,CIN,24,,8,1,4,82,0,28,7,,,,,,0.0,5,4,1,0,0,,2019,defense
Byron Pringle,KAN,26,,16,0,,,,,,,,,,,0.0,7,4,3,0,0,,2019,defense
Kalif Raymond,TEN,25,,8,1,,,,,,0,1,0,0,0,0.0,5,4,1,0,0,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Brooks Reed,ARI,32,,9,0,,,,,,,,,,,1.0,8,4,4,1,1,,2019,defense
Benny Snell Jr.,PIT,21,,13,2,,,,,,0,1,0,0,0,0.0,4,4,0,0,0,,2019,defense
Tavierre Thomas,CLE,23,,16,0,,,,,,0,0,1,0,0,0.0,9,4,5,0,0,,2019,defense
DeAndrew White,CAR,28,,10,0,,,,,,,,,,,0.0,4,4,0,0,0,,2019,defense
Jordan Willis,NYJ,24,,9,0,,,,,,1,0,0,0,0,1.0,7,4,3,0,2,,2019,defense
Abdullah Anderson,CHI,23,,6,0,,,,,,,,,,,1.0,4,3,1,1,1,,2019,defense
Genard Avery,2TM,24,,10,0,,,,,,,,,,,0.5,6,3,3,0,1,,2019,defense
B.J. Bello,NYJ,25,,8,0,,,,,,,,,,,0.0,5,3,2,0,0,,2019,defense
Fred Brown,DEN,26,,13,1,,,,,,0,1,0,0,0,0.0,5,3,2,0,0,,2019,defense
Sean Chandler,NYG,23,,13,0,,,,,,0,0,1,0,0,0.0,7,3,4,0,0,,2019,defense
John Cominsky,ATL,24,,10,0,0,0,0,0,2,,,,,,0.5,11,3,8,0,2,,2019,defense
Darrell Daniels,ARI,25,,11,0,,,,,,1,0,0,0,0,0.0,3,3,0,1,0,,2019,defense
Stephen Gostkowski,NWE,35,k,4,0,,,,,,,,,,,0.0,3,3,0,0,0,,2019,defense
Travis Homer,SEA,21,,16,1,,,,,,0,0,2,0,0,0.0,3,3,0,0,0,,2019,defense
Darius Jennings,TEN,27,,8,0,,,,,,,,,,,0.0,4,3,1,0,0,,2019,defense
Cyrus Jones,BAL,26,,8,1,,,,,,0,1,0,0,0,0.0,4,3,1,0,0,,2019,defense
Arden Key,OAK,23,,7,0,,,,,,,,,,,2.0,4,3,1,2,4,,2019,defense
Jordan Miller,ATL,22,,10,0,,,,,,0,0,1,0,0,0.0,4,3,1,0,0,,2019,defense
Foster Moreau,OAK,22,TE,13,7,,,,,,,,,,,0.0,3,3,0,0,0,,2019,defense
Johnny Mundt,LAR,25,,13,2,,,,,,1,0,0,0,0,0.0,3,3,0,0,0,,2019,defense
Ryan Nall,CHI,24,,8,0,,,,,,,,,,,0.0,3,3,0,0,0,,2019,defense
Ogbonnia Okoronkwo,LAR,24,,10,0,,,,,,,,,,,1.5,7,3,4,1,4,,2019,defense
Qadree Ollison,ATL,23,,8,0,,,,,,0,1,1,0,0,0.0,4,3,1,0,0,,2019,defense
Samaje Perine,2TM,24,,7,0,,,,,,,,,,,0.0,4,3,1,0,0,,2019,defense
Troymaine Pope,LAC,26,,14,0,,,,,,0,1,0,0,0,0.0,4,3,1,0,0,,2019,defense
Isaac Rochell,LAC,24,,16,0,0,0,0,0,1,,,,,,1.0,12,3,9,1,1,,2019,defense
Cameron Wake,TEN,37,,9,0,0,0,0,0,1,,,,,,2.5,4,3,1,2,11,1,2019,defense
Jihad Ward,2TM,25,,14,0,0,0,0,0,1,0,0,2,2,0,1.0,7,3,4,1,5,,2019,defense
Jamaal Williams,GNB,24,,14,2,,,,,,,,,,,0.0,5,3,2,0,0,,2019,defense
Maxx Williams,ARI,25,TE,16,10,,,,,,,,,,,0.0,5,3,2,0,0,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Sam Acho,TAM,31,,8,0,,,,,,1,0,0,0,0,1.0,3,2,1,0,1,,2019,defense
Antony Auclair,TAM,26,te,8,5,,,,,,,,,,,0.0,3,2,1,0,0,,2019,defense
Blake Bell,KAN,28,TE,15,7,,,,,,,,,,,0.0,2,2,0,0,0,,2019,defense
Khari Blasingame,TEN,23,,6,3,,,,,,,,,,,0.0,2,2,0,0,0,,2019,defense
Reggie Bonnafon,CAR,23,,16,0,,,,,,,,,,,0.0,3,2,1,0,0,,2019,defense
Mike Boone,MIN,24,,16,2,,,,,,,,,,,0.0,3,2,1,0,0,,2019,defense
Jaron Brown,SEA,29,WR,14,4,,,,,,0,1,0,0,0,0.0,2,2,0,0,0,,2019,defense
Malcolm Brown,LAR,26,,14,1,,,,,,,,,,,0.0,3,2,1,0,0,,2019,defense
Mason Crosby,GNB,35,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,,2019,defense
Gus Edwards,BAL,24,,16,1,,,,,,0,2,1,0,0,0.0,2,2,0,0,0,,2019,defense
Sam Ficken,NYJ,27,,15,0,,,,,,,,,,,0.0,2,2,0,0,0,,2019,defense
Russell Gage,ATL,23,,16,4,,,,,,0,1,0,0,0,0.0,2,2,0,0,0,,2019,defense
Rashaan Gaulden,2TM,24,,10,0,,,,,,0,1,0,0,0,0.0,3,2,1,0,0,,2019,defense
Dallas Goedert,PHI,24,TE,15,9,,,,,,0,2,0,0,0,0.0,2,2,0,0,0,,2019,defense
Jakeem Grant,MIA,27,,10,2,,,,,,0,2,0,0,0,0.0,2,2,0,0,0,,2019,defense
Ryan Griffin,NYJ,29,TE,13,13,,,,,,,,,,,0.0,3,2,1,0,0,,2019,defense
Kelvin Harmon,WAS,23,WR,16,8,,,,,,0,0,1,0,0,0.0,2,2,0,0,0,,2019,defense
Treyvon Hester,WAS,27,,15,0,,,,,,0,0,1,0,0,1.0,8,2,6,1,1,,2019,defense
Taysom Hill,NOR,29,wr,16,5,,,,,,,,,,,0.0,3,2,1,0,0,,2019,defense
Jacob Hollister,SEA,26,,11,3,,,,,,,,,,,0.0,3,2,1,0,0,,2019,defense
Buddy Howell,HOU,23,,16,0,,,,,,,,,,,0.0,5,2,3,0,0,,2019,defense
Cameron Johnston,PHI,27,,16,0,,,,,,,,,,,0.0,3,2,1,0,0,,2019,defense
Bronson Kaufusi,NYJ,28,,3,1,,,,,,,,,,,0.5,3,2,1,0,1,,2019,defense
T.J. Logan,TAM,25,,12,0,,,,,,,,,,,0.0,2,2,0,0,0,,2019,defense
Anthony Miller,CHI,25,WR,16,7,,,,,,0,1,1,0,0,0.0,2,2,0,0,0,,2019,defense
Christian Miller,CAR,23,,7,0,,,,,,,,,,,2.0,3,2,1,2,2,,2019,defense
Ty Montgomery,NYJ,26,/rb,16,2,,,,,,1,0,0,0,0,0.0,2,2,0,0,0,,2019,defense
Chris Moore,BAL,26,,14,1,,,,,,,,,,,0.0,4,2,2,0,0,,2019,defense
Jason Myers,SEA,28,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,,2019,defense
Sharrod Neasman,ATL,28,,15,0,,,,,,0,0,1,0,0,0.0,4,2,2,0,0,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Dare Ogunbowale,TAM,25,,16,0,,,,,,0,2,0,0,0,0.0,3,2,1,0,0,,2019,defense
Devine Ozigbo,JAX,23,,10,0,,,,,,,,,,,0.0,2,2,0,0,0,,2019,defense
Aldrick Rosas,NYG,25,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,,2019,defense
Tremon Smith,2TM,23,,8,0,,,,,,0,1,0,0,0,0.0,3,2,1,0,0,,2019,defense
Luke Stocker,ATL,31,te,15,9,,,,,,0,1,0,0,0,0.0,2,2,0,0,0,,2019,defense
Mike Thomas,LAR,25,,16,0,,,,,,0,0,1,0,0,0.0,2,2,0,0,0,,2019,defense
Kemoko Turay,IND,24,,4,0,,,,,,1,0,0,0,0,1.5,5,2,3,0,5,,2019,defense
De'Lance Turner,MIA,24,,8,0,,,,,,,,,,,0.0,3,2,1,0,0,,2019,defense
Michael Walker,JAX,23,,7,0,,,,,,0,2,0,0,0,0.0,2,2,0,0,0,,2019,defense
Tress Way*,WAS,29,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,,2019,defense
Trevon Wesco,NYJ,24,,16,1,,,,,,0,0,1,0,0,0.0,2,2,0,0,0,,2019,defense
Tim Williams,2TM,26,,5,0,,,,,,,,,,,0.0,2,2,0,0,0,,2019,defense
Jeff Wilson,SFO,24,,10,0,,,,,,,,,,,0.0,2,2,0,0,0,,2019,defense
Mitch Wishnowsky,SFO,27,,16,0,,,,,,,,,,,0.0,2,2,0,0,0,,2019,defense
Javorius Allen,NYG,28,,10,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Alex Armah,CAR,25,,16,1,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Ryquell Armstead,JAX,23,,16,1,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Jake Bailey,NWE,22,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Nick Bawden,DET,23,,10,2,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Andrew Beck,DEN,23,te,16,6,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Josh Bellamy,NYJ,30,,7,0,,,,,,,,,,,0.0,3,1,2,0,0,,2019,defense
Braxton Berrios,NYJ,24,,16,0,,,,,,0,1,0,0,0,0.0,1,1,0,0,0,,2019,defense
Christian Blake,ATL,23,,9,3,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Chris Boswell,PIT,28,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Kendrick Bourne,SFO,24,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Matt Breida,SFO,24,rb,13,5,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,,2019,defense
Trey Burton,CHI,28,te,8,5,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Trenton Cannon,NYJ,25,,4,0,,,,,,0,0,1,1,0,0.0,3,1,2,0,0,,2019,defense
Daniel Carlson,OAK,24,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Tra Carson,2TM,27,,3,1,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
,,,,,,,,,,,,,,,,,,,,,,,2019,defense
Corey Clement,PHI,25,,4,0,,,,,,0,2,0,0,0,0.0,1,1,0,0,0,,2019,defense
AJ Cole III,OAK,24,,16,0,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Jack Conklin,TEN,25,RT/T,16,16,,,,,,0,0,1,0,0,0.0,1,1,0,0,0,,2019,defense
Tyler Conklin,MIN,24,,15,1,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Pharoh Cooper,2TM,24,,13,1,,,,,,,,,,,0.0,2,1,1,0,0,,2019,defense
Tyrone Crawford,DAL,30,,4,2,,,,,,,,,,,1.0,3,1,2,1,2,,2019,defense
Mike Davis,2TM,26,,12,1,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Robert Davis,2TM,24,,6,3,,,,,,,,,,,0.0,1,1,0,0,0,,2019,defense
Will Dissly,SEA,23,TE,6,6,,,,,,0,1,1,0,0,0.0,2,1,1,0,0,,2019,defense
