Player ID,G,GS,CG,SHO,GF,SV,IP,H,BFP,HR,R,ER,BB,IB,SO,SH,SF,WP,HBP,BK,2B,3B,GDP,ROE,W,L,ERA,RS,PW
joaqw001,19.0,0.0,0.0,0.0,5.0,0.0,21.2,22.0,105.0,1.0,14.0,13.0,17.0,0.0,17.0,1.0,1.0,7.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,5.4,0,-0.3
johna001,9.0,4.0,0.0,0.0,1.0,0.0,26.1,40.0,132.0,7.0,33.0,30.0,14.0,0.0,17.0,1.0,1.0,2.0,5.0,0.0,8.0,0.0,0.0,1.0,1.0,3.0,10.25,3.5,-2.0
johnb004,65.0,26.0,1.0,1.0,13.0,0.0,171.0,192.0,767.0,27.0,95.0,90.0,73.0,4.0,142.0,2.0,1.0,6.0,1.0,0.0,44.0,3.0,8.0,3.0,7.0,9.0,4.74,6.19,-0.6
johnb107,21.0,2.0,0.0,0.0,8.0,1.0,46.0,56.0,199.0,4.0,26.0,20.0,15.0,0.0,15.0,5.0,3.0,1.0,1.0,0.0,8.0,0.0,9.0,5.0,2.0,1.0,3.91,5.0,-0.4
johnb105,185.0,97.0,22.0,6.0,48.0,17.0,809.1,806.0,3511.0,60.0,395.0,354.0,348.0,16.0,520.0,30.0,28.0,28.0,15.0,2.0,126.0,23.0,65.0,48.0,43.0,51.0,3.94,3.92,-2.2
johnc103,123.0,100.0,34.0,8.0,11.0,1.0,716.0,654.0,3004.0,52.0,302.0,274.0,257.0,8.0,497.0,31.0,14.0,16.0,7.0,1.0,107.0,19.0,52.0,43.0,40.0,39.0,3.44,4.23,1.7
johnd104,53.0,7.0,0.0,0.0,29.0,2.0,108.2,126.0,486.0,9.0,62.0,56.0,44.0,5.0,50.0,5.0,2.0,8.0,5.0,0.0,15.0,8.0,12.0,7.0,4.0,10.0,4.64,4.43,-1.0
johnd002,63.0,0.0,0.0,0.0,18.0,2.0,67.0,70.0,314.0,6.0,40.0,35.0,47.0,5.0,57.0,0.0,5.0,4.0,2.0,1.0,8.0,1.0,7.0,5.0,6.0,2.0,4.7,0,-0.5
johnd003,114.0,47.0,2.0,1.0,12.0,2.0,386.0,420.0,1689.0,44.0,235.0,220.0,152.0,10.0,180.0,9.0,17.0,18.0,23.0,1.0,92.0,8.0,55.0,23.0,20.0,22.0,5.13,5.4,-1.1
johnd005,35.0,0.0,0.0,0.0,10.0,0.0,31.1,29.0,143.0,1.0,17.0,17.0,21.0,2.0,33.0,0.0,1.0,4.0,3.0,0.0,5.0,1.0,4.0,2.0,1.0,2.0,4.88,0,0.0
johnd102,198.0,70.0,17.0,5.0,62.0,12.0,631.0,712.0,2814.0,55.0,371.0,335.0,285.0,14.0,262.0,38.0,10.0,10.0,11.0,3.0,93.0,33.0,55.0,38.0,27.0,38.0,4.78,4.17,-4.7
johne003,22.0,22.0,0.0,0.0,0.0,0.0,117.2,137.0,534.0,28.0,77.0,69.0,54.0,1.0,87.0,1.0,9.0,10.0,4.0,0.0,23.0,4.0,9.0,6.0,7.0,10.0,5.28,5.14,-2.1
johnj001,214.0,61.0,9.0,2.0,67.0,9.0,602.2,585.0,2593.0,60.0,294.0,261.0,250.0,21.0,407.0,32.0,21.0,23.0,5.0,2.0,91.0,16.0,36.0,37.0,26.0,33.0,3.9,3.9,1.4
johnj003,62.0,58.0,3.0,0.0,1.0,0.0,327.1,367.0,1414.0,30.0,185.0,163.0,99.0,10.0,149.0,13.0,9.0,8.0,10.0,1.0,64.0,9.0,29.0,18.0,20.0,18.0,4.48,4.6,-1.9
johnj004,38.0,33.0,0.0,0.0,3.0,0.0,182.1,239.0,829.0,20.0,143.0,132.0,58.0,1.0,76.0,9.0,6.0,6.0,8.0,1.0,41.0,7.0,22.0,13.0,8.0,16.0,6.52,4.06,-5.2
johnj005,59.0,0.0,0.0,0.0,18.0,2.0,85.2,66.0,356.0,10.0,42.0,41.0,37.0,8.0,61.0,5.0,0.0,3.0,3.0,0.0,15.0,1.0,6.0,5.0,3.0,5.0,4.31,0,0.1
johnj006,234.0,0.0,0.0,0.0,52.0,3.0,278.1,269.0,1208.0,38.0,138.0,124.0,115.0,21.0,234.0,15.0,15.0,7.0,9.0,1.0,63.0,12.0,14.0,12.0,15.0,19.0,4.01,0,0.5
johnj007,255.0,221.0,6.0,1.0,8.0,0.0,1357.0,1521.0,5996.0,181.0,831.0,753.0,498.0,25.0,810.0,27.0,46.0,65.0,57.0,2.0,283.0,31.0,141.0,84.0,56.0,100.0,4.99,4.44,-9.0
johnj008,42.0,4.0,0.0,0.0,10.0,0.0,77.1,96.0,385.0,9.0,62.0,57.0,53.0,7.0,68.0,2.0,8.0,3.0,9.0,0.0,22.0,3.0,3.0,3.0,2.0,4.0,6.63,5.25,-0.9
johnj009,170.0,160.0,4.0,0.0,1.0,0.0,998.0,927.0,4176.0,74.0,410.0,377.0,338.0,30.0,915.0,47.0,26.0,33.0,25.0,2.0,141.0,29.0,80.0,45.0,58.0,45.0,3.4,4.45,7.7
johnj104,365.0,39.0,6.0,2.0,184.0,41.0,770.2,779.0,3425.0,63.0,422.0,369.0,389.0,62.0,489.0,53.0,31.0,37.0,7.0,8.0,103.0,18.0,68.0,67.0,48.0,51.0,4.31,3.26,-7.2
johnk004,7.0,4.0,0.0,0.0,2.0,0.0,23.2,29.0,110.0,2.0,14.0,14.0,13.0,1.0,21.0,1.0,1.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,3.0,5.32,2.75,-0.5
johnk102,334.0,231.0,50.0,7.0,50.0,8.0,1737.1,1670.0,7211.0,157.0,778.0,668.0,413.0,56.0,1042.0,96.0,41.0,26.0,56.0,7.0,267.0,47.0,112.0,119.0,91.0,106.0,3.46,3.69,-0.5
johnm005,25.0,0.0,0.0,0.0,6.0,0.0,23.2,33.0,117.0,4.0,20.0,15.0,15.0,1.0,20.0,1.0,0.0,0.0,2.0,0.0,7.0,1.0,4.0,1.0,0.0,3.0,5.7,0,-0.4
johnp001,62.0,0.0,0.0,0.0,14.0,0.0,64.2,55.0,273.0,7.0,36.0,33.0,32.0,1.0,65.0,1.0,3.0,2.0,0.0,1.0,11.0,3.0,5.0,2.0,6.0,3.0,4.59,0,-0.2
johns001,43.0,5.0,0.0,0.0,19.0,0.0,76.0,58.0,328.0,11.0,36.0,36.0,47.0,2.0,86.0,1.0,1.0,4.0,0.0,0.0,13.0,0.0,3.0,2.0,6.0,1.0,4.26,6.0,0.1
johnt001,760.0,700.0,162.0,46.0,22.0,3.0,4710.1,4783.0,19692.0,302.0,2017.0,1749.0,1259.0,102.0,2245.0,196.0,96.0,187.0,98.0,16.0,699.0,117.0,604.0,377.0,288.0,231.0,3.34,4.24,20.4
johnt002,116.0,0.0,0.0,0.0,19.0,0.0,77.0,67.0,341.0,9.0,39.0,37.0,42.0,4.0,65.0,2.0,2.0,4.0,7.0,0.0,10.0,4.0,7.0,3.0,3.0,5.0,4.32,0,-0.3
johnt103,129.0,1.0,0.0,0.0,84.0,22.0,273.1,282.0,1178.0,19.0,117.0,103.0,93.0,17.0,166.0,14.0,14.0,15.0,9.0,1.0,44.0,11.0,24.0,15.0,23.0,14.0,3.39,3.0,2.3
jolld101,159.0,1.0,0.0,0.0,82.0,19.0,291.1,255.0,1313.0,27.0,137.0,122.0,198.0,24.0,155.0,15.0,13.0,12.0,7.0,0.0,31.0,14.0,20.0,20.0,16.0,14.0,3.77,1.0,1.8
jonea001,27.0,0.0,0.0,0.0,16.0,5.0,28.2,29.0,124.0,3.0,13.0,12.0,16.0,0.0,19.0,2.0,2.0,2.0,1.0,0.0,8.0,1.0,3.0,0.0,2.0,1.0,3.77,0,0.2
joneb002,348.0,0.0,0.0,0.0,126.0,23.0,433.0,415.0,1850.0,32.0,199.0,176.0,194.0,37.0,250.0,32.0,21.0,22.0,6.0,6.0,63.0,10.0,55.0,33.0,33.0,33.0,3.66,0,1.5
joneb004,99.0,47.0,1.0,0.0,8.0,0.0,324.2,366.0,1517.0,45.0,227.0,208.0,195.0,4.0,229.0,21.0,15.0,8.0,16.0,1.0,84.0,8.0,20.0,16.0,14.0,21.0,5.77,5.32,-1.7
jonec003,65.0,1.0,0.0,0.0,20.0,2.0,108.0,83.0,469.0,8.0,53.0,52.0,76.0,6.0,91.0,7.0,4.0,16.0,3.0,0.0,13.0,2.0,11.0,4.0,5.0,7.0,4.33,4.0,-0.5
joned001,846.0,4.0,0.0,0.0,640.0,303.0,1128.1,1155.0,4754.0,86.0,465.0,414.0,247.0,53.0,909.0,56.0,38.0,18.0,39.0,6.0,193.0,18.0,87.0,71.0,69.0,79.0,3.3,4.5,19.6
joneg001,38.0,0.0,0.0,0.0,23.0,0.0,47.2,54.0,221.0,8.0,30.0,29.0,23.0,0.0,40.0,0.0,3.0,6.0,3.0,0.0,11.0,1.0,3.0,1.0,0.0,0.0,5.48,0,-0.4
joneg101,171.0,21.0,4.0,2.0,63.0,12.0,378.2,405.0,1640.0,49.0,193.0,175.0,120.0,20.0,232.0,29.0,11.0,7.0,6.0,2.0,63.0,16.0,24.0,25.0,15.0,18.0,4.16,3.95,-1.3
joneh001,14.0,0.0,0.0,0.0,2.0,0.0,14.1,16.0,70.0,3.0,13.0,13.0,8.0,1.0,12.0,1.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,8.16,0,-0.3
jonej002,153.0,118.0,7.0,3.0,20.0,0.0,755.0,809.0,3260.0,72.0,431.0,374.0,239.0,12.0,376.0,34.0,25.0,20.0,19.0,5.0,135.0,21.0,66.0,55.0,43.0,39.0,4.46,4.47,-6.0
jonen001,305.0,0.0,0.0,0.0,71.0,9.0,310.0,270.0,1286.0,33.0,124.0,114.0,116.0,10.0,341.0,11.0,14.0,27.0,12.0,1.0,41.0,4.0,34.0,10.0,22.0,14.0,3.31,0,3.9
joneo001,201.0,45.0,4.0,0.0,91.0,13.0,549.1,579.0,2392.0,56.0,304.0,270.0,213.0,32.0,338.0,35.0,24.0,24.0,11.0,6.0,97.0,20.0,41.0,32.0,24.0,35.0,4.42,4.07,-1.5
joner101,305.0,285.0,73.0,19.0,11.0,2.0,1933.0,1915.0,8069.0,129.0,875.0,735.0,503.0,88.0,735.0,120.0,56.0,19.0,18.0,6.0,322.0,52.0,209.0,186.0,100.0,123.0,3.42,3.54,-0.7
joner102,37.0,26.0,1.0,0.0,6.0,0.0,159.0,197.0,728.0,17.0,81.0,71.0,70.0,3.0,72.0,4.0,6.0,2.0,1.0,0.0,40.0,6.0,15.0,14.0,6.0,9.0,4.02,4.58,-0.4
jones001,6.0,1.0,0.0,0.0,1.0,0.0,13.0,11.0,56.0,1.0,6.0,5.0,6.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,3.46,8.0,0.0
jones101,38.0,7.0,0.0,0.0,15.0,0.0,81.0,74.0,357.0,7.0,46.0,40.0,43.0,2.0,59.0,4.0,1.0,6.0,3.0,1.0,16.0,3.0,4.0,5.0,5.0,7.0,4.44,4.29,-1.5
jones102,48.0,5.0,0.0,0.0,18.0,4.0,110.1,119.0,492.0,12.0,71.0,58.0,46.0,9.0,53.0,8.0,12.0,6.0,5.0,3.0,17.0,6.0,9.0,8.0,2.0,6.0,4.73,3.4,-1.1
jones105,322.0,222.0,76.0,17.0,45.0,10.0,1643.1,1403.0,7074.0,151.0,752.0,655.0,822.0,40.0,1376.0,67.0,33.0,45.0,60.0,0.0,202.0,47.0,114.0,95.0,102.0,101.0,3.59,4.05,2.9
jonet003,982.0,1.0,0.0,0.0,619.0,319.0,1072.0,1072.0,4650.0,93.0,518.0,473.0,443.0,62.0,868.0,48.0,38.0,43.0,38.0,1.0,173.0,23.0,117.0,50.0,58.0,63.0,3.97,5.0,8.9
jordr002,69.0,0.0,0.0,0.0,9.0,1.0,70.1,71.0,323.0,6.0,43.0,41.0,47.0,3.0,47.0,3.0,6.0,2.0,4.0,0.0,11.0,3.0,7.0,0.0,5.0,4.0,5.25,0,-0.9
jordt001,18.0,15.0,0.0,0.0,0.0,0.0,94.1,113.0,421.0,6.0,57.0,47.0,25.0,1.0,57.0,5.0,4.0,2.0,5.0,0.0,20.0,1.0,14.0,15.0,1.0,8.0,4.48,3.67,-1.1
josed001,7.0,0.0,0.0,0.0,2.0,0.0,6.1,9.0,33.0,1.0,6.0,6.0,5.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.53,0,-0.1
jourj001,12.0,0.0,0.0,0.0,5.0,0.0,13.1,16.0,71.0,1.0,13.0,11.0,16.0,0.0,13.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,7.43,0,-0.7
joycm101,31.0,1.0,0.0,0.0,13.0,2.0,54.0,53.0,235.0,3.0,27.0,26.0,22.0,4.0,16.0,5.0,1.0,2.0,0.0,0.0,10.0,2.0,6.0,4.0,2.0,1.0,4.33,6.0,0.0
juddm001,28.0,8.0,0.0,0.0,6.0,0.0,75.0,91.0,351.0,14.0,67.0,60.0,39.0,1.0,61.0,2.0,3.0,4.0,4.0,0.0,9.0,1.0,6.0,5.0,4.0,3.0,7.2,5.75,-2.0
judej001,147.0,76.0,6.0,0.0,18.0,0.0,533.0,510.0,2350.0,73.0,325.0,285.0,247.0,6.0,441.0,27.0,26.0,27.0,34.0,5.0,96.0,11.0,43.0,45.0,27.0,32.0,4.81,4.66,-4.6
judsh101,207.0,48.0,8.0,0.0,72.0,14.0,615.0,619.0,2715.0,60.0,337.0,293.0,319.0,19.0,204.0,44.0,7.0,11.0,11.0,3.0,93.0,20.0,69.0,47.0,17.0,37.0,4.29,4.56,-1.9
julij001,453.0,0.0,0.0,0.0,265.0,99.0,467.0,437.0,2065.0,65.0,259.0,230.0,233.0,21.0,448.0,11.0,14.0,52.0,19.0,1.0,84.0,8.0,33.0,28.0,17.0,34.0,4.43,0,1.1
junge001,10.0,1.0,0.0,0.0,3.0,0.0,20.1,19.0,84.0,1.0,6.0,5.0,6.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,2.0,0.0,2.21,4.0,0.5
jungt001,30.0,27.0,1.0,0.0,2.0,0.0,146.2,138.0,633.0,15.0,80.0,74.0,65.0,2.0,126.0,3.0,7.0,8.0,12.0,0.0,32.0,7.0,10.0,5.0,9.0,13.0,4.54,3.52,-0.9
junij001,89.0,83.0,1.0,0.0,1.0,0.0,476.0,510.0,2065.0,85.0,272.0,253.0,132.0,4.0,427.0,7.0,17.0,18.0,37.0,2.0,87.0,8.0,31.0,14.0,27.0,31.0,4.78,4.27,-1.7
juraa001,45.0,27.0,1.0,0.0,3.0,0.0,181.0,223.0,803.0,29.0,135.0,120.0,54.0,2.0,105.0,7.0,9.0,3.0,4.0,0.0,48.0,7.0,20.0,9.0,12.0,16.0,5.97,4.63,-2.2
jurrj001,130.0,128.0,2.0,1.0,1.0,0.0,767.1,761.0,3254.0,70.0,344.0,317.0,264.0,20.0,514.0,43.0,17.0,17.0,16.0,4.0,160.0,31.0,61.0,34.0,53.0,38.0,3.72,4.55,3.5
kaatj101,898.0,625.0,180.0,31.0,102.0,17.0,4530.1,4620.0,19023.0,395.0,2038.0,1738.0,1083.0,116.0,2461.0,173.0,143.0,128.0,122.0,6.0,706.0,132.0,462.0,358.0,283.0,237.0,3.45,4.38,16.4
kahnt001,285.0,0.0,0.0,0.0,56.0,4.0,277.2,225.0,1176.0,28.0,138.0,118.0,132.0,8.0,344.0,4.0,12.0,28.0,5.0,0.0,50.0,3.0,26.0,16.0,9.0,9.0,3.82,0,0.9
kaisd101,58.0,35.0,6.0,1.0,12.0,0.0,240.2,255.0,1040.0,21.0,128.0,111.0,85.0,11.0,108.0,2.0,8.0,6.0,2.0,0.0,46.0,5.0,24.0,20.0,6.0,15.0,4.15,3.37,-1.5
kaisj001,50.0,0.0,0.0,0.0,13.0,2.0,52.0,68.0,271.0,12.0,60.0,53.0,46.0,6.0,38.0,3.0,6.0,3.0,2.0,0.0,13.0,2.0,2.0,3.0,0.0,2.0,9.17,0,-2.2
kamis001,250.0,138.0,8.0,0.0,37.0,5.0,975.2,1006.0,4254.0,105.0,519.0,490.0,446.0,34.0,542.0,22.0,25.0,35.0,32.0,1.0,202.0,19.0,111.0,39.0,53.0,59.0,4.52,4.81,-1.0
kammb101,8.0,0.0,0.0,0.0,6.0,0.0,21.2,31.0,106.0,3.0,23.0,22.0,6.0,0.0,11.0,0.0,3.0,0.0,3.0,0.0,6.0,3.0,1.0,2.0,0.0,0.0,9.14,0,-0.8
karcm001,223.0,0.0,0.0,0.0,81.0,27.0,241.1,242.0,1093.0,30.0,123.0,113.0,132.0,22.0,166.0,13.0,14.0,15.0,12.0,0.0,37.0,4.0,17.0,14.0,21.0,13.0,4.21,0,0.9
karij001,32.0,0.0,0.0,0.0,8.0,1.0,32.1,17.0,131.0,1.0,10.0,9.0,17.0,1.0,61.0,1.0,5.0,7.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,2.0,2.51,0,0.6
karls001,178.0,161.0,5.0,1.0,4.0,0.0,1002.0,1164.0,4444.0,120.0,594.0,536.0,369.0,18.0,513.0,40.0,25.0,26.0,33.0,3.0,245.0,19.0,121.0,70.0,54.0,56.0,4.81,4.77,0.1
karnj001,7.0,0.0,0.0,0.0,3.0,0.0,6.2,8.0,31.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.7,0,0.1
karnn001,67.0,56.0,0.0,0.0,3.0,1.0,316.0,299.0,1361.0,47.0,156.0,151.0,127.0,3.0,326.0,4.0,6.0,23.0,14.0,1.0,52.0,6.0,17.0,12.0,16.0,12.0,4.3,4.23,-0.1
karpr001,16.0,1.0,0.0,0.0,1.0,0.0,17.0,13.0,77.0,2.0,13.0,10.0,12.0,0.0,20.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.29,6.0,-0.4
karsj001,138.0,91.0,2.0,2.0,14.0,0.0,592.1,636.0,2515.0,80.0,321.0,292.0,153.0,18.0,330.0,25.0,28.0,14.0,9.0,4.0,139.0,14.0,45.0,22.0,26.0,40.0,4.44,3.79,-4.1
karss001,357.0,40.0,1.0,0.0,151.0,41.0,603.1,636.0,2609.0,59.0,289.0,269.0,199.0,38.0,458.0,23.0,27.0,24.0,23.0,0.0,109.0,21.0,51.0,22.0,32.0,39.0,4.01,4.53,5.3
kaufc001,40.0,1.0,0.0,0.0,17.0,1.0,86.1,87.0,371.0,15.0,45.0,43.0,30.0,5.0,50.0,1.0,5.0,1.0,0.0,1.0,15.0,2.0,3.0,3.0,3.0,3.0,4.48,6.0,-0.3
kawak001,50.0,41.0,0.0,0.0,4.0,1.0,243.2,251.0,1060.0,25.0,130.0,117.0,89.0,16.0,164.0,16.0,14.0,12.0,7.0,1.0,69.0,16.0,17.0,11.0,8.0,22.0,4.32,3.51,-0.7
kay-a001,16.0,2.0,0.0,0.0,0.0,0.0,35.0,37.0,161.0,3.0,22.0,21.0,19.0,1.0,35.0,0.0,2.0,1.0,1.0,0.0,11.0,1.0,4.0,5.0,3.0,0.0,5.4,4.5,-0.1
kazms001,298.0,297.0,3.0,1.0,0.0,0.0,1689.2,1596.0,7253.0,190.0,821.0,752.0,681.0,16.0,1608.0,34.0,43.0,74.0,68.0,6.0,348.0,34.0,128.0,78.0,108.0,96.0,4.01,4.62,1.7
keagg001,46.0,23.0,0.0,0.0,5.0,0.0,171.2,208.0,829.0,27.0,135.0,129.0,106.0,5.0,128.0,4.0,8.0,5.0,18.0,0.0,45.0,7.0,11.0,7.0,6.0,16.0,6.76,4.39,-3.3
keals101,139.0,4.0,1.0,1.0,61.0,11.0,214.1,219.0,917.0,22.0,115.0,102.0,69.0,13.0,126.0,19.0,9.0,5.0,1.0,0.0,36.0,4.0,8.0,16.0,8.0,5.0,4.28,4.25,-1.2
keegb101,135.0,87.0,29.0,6.0,18.0,5.0,644.2,668.0,2768.0,70.0,300.0,262.0,233.0,19.0,198.0,34.0,17.0,3.0,8.0,1.0,92.0,23.0,61.0,34.0,40.0,36.0,3.66,4.61,1.3
keege101,13.0,3.0,0.0,0.0,8.0,1.0,23.0,31.0,121.0,3.0,25.0,23.0,23.0,0.0,11.0,1.0,0.0,3.0,2.0,0.0,6.0,1.0,3.0,1.0,0.0,3.0,9.0,2.0,-1.7
keenj101,23.0,0.0,0.0,0.0,5.0,0.0,26.2,25.0,125.0,1.0,12.0,8.0,20.0,4.0,29.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.7,0,0.2
keetr101,22.0,5.0,0.0,0.0,8.0,0.0,63.2,82.0,285.0,8.0,36.0,35.0,20.0,4.0,17.0,5.0,3.0,1.0,0.0,0.0,10.0,1.0,9.0,3.0,3.0,2.0,4.95,4.2,-0.5
keisr001,55.0,20.0,0.0,0.0,10.0,0.0,150.2,174.0,702.0,32.0,121.0,111.0,84.0,3.0,100.0,3.0,5.0,2.0,2.0,1.0,29.0,8.0,14.0,11.0,4.0,4.0,6.63,6.05,-2.3
kekim101,235.0,112.0,8.0,1.0,48.0,6.0,860.2,875.0,3796.0,80.0,485.0,439.0,442.0,29.0,497.0,42.0,25.0,44.0,17.0,3.0,130.0,30.0,86.0,53.0,39.0,51.0,4.59,3.6,-11.8
kelak001,231.0,0.0,0.0,0.0,71.0,28.0,216.2,160.0,885.0,23.0,80.0,78.0,83.0,3.0,266.0,4.0,2.0,16.0,5.0,5.0,35.0,2.0,14.0,10.0,21.0,11.0,3.24,0,4.1
kella103,321.0,250.0,99.0,9.0,37.0,6.0,1849.1,1925.0,8023.0,184.0,1015.0,906.0,747.0,45.0,816.0,94.0,28.0,53.0,37.0,3.0,333.0,75.0,190.0,139.0,101.0,112.0,4.41,4.25,-3.9
kellb001,11.0,4.0,0.0,0.0,2.0,0.0,30.2,33.0,138.0,6.0,17.0,16.0,17.0,5.0,28.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,2.0,1.0,3.0,4.7,5.75,-0.2
kellb003,78.0,57.0,2.0,1.0,2.0,0.0,360.1,326.0,1507.0,24.0,146.0,140.0,137.0,3.0,253.0,1.0,11.0,18.0,13.0,1.0,40.0,12.0,49.0,12.0,21.0,23.0,3.5,3.79,4.8
kellb103,123.0,35.0,7.0,2.0,39.0,2.0,362.0,374.0,1576.0,28.0,206.0,181.0,152.0,12.0,146.0,23.0,0.0,18.0,6.0,0.0,64.0,13.0,43.0,24.0,12.0,18.0,4.5,4.8,-1.2
kellc001,26.0,12.0,0.0,0.0,8.0,0.0,85.2,116.0,398.0,10.0,60.0,52.0,25.0,5.0,56.0,3.0,3.0,1.0,6.0,1.0,25.0,4.0,3.0,6.0,2.0,11.0,5.46,3.17,-2.4
kelld102,188.0,61.0,5.0,5.0,47.0,5.0,520.0,453.0,2191.0,39.0,225.0,196.0,215.0,26.0,369.0,41.0,11.0,17.0,14.0,1.0,74.0,28.0,51.0,33.0,18.0,30.0,3.39,3.34,-0.5
kellk003,12.0,0.0,0.0,0.0,5.0,0.0,13.0,8.0,59.0,3.0,6.0,6.0,10.0,0.0,12.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.15,0,0.0
kellm002,37.0,37.0,0.0,0.0,0.0,0.0,214.2,210.0,902.0,34.0,104.0,99.0,62.0,5.0,187.0,2.0,5.0,4.0,3.0,0.0,44.0,4.0,17.0,6.0,16.0,16.0,4.15,4.0,1.4
kellm003,16.0,16.0,0.0,0.0,0.0,0.0,69.2,81.0,314.0,10.0,48.0,45.0,34.0,0.0,81.0,1.0,2.0,4.0,2.0,0.0,19.0,3.0,7.0,3.0,2.0,6.0,5.81,4.06,-1.2
kellr101,9.0,1.0,0.0,0.0,2.0,0.0,21.1,25.0,90.0,3.0,10.0,8.0,5.0,1.0,12.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.38,1.0,-0.1
kells001,493.0,0.0,0.0,0.0,155.0,26.0,464.2,412.0,1932.0,76.0,209.0,196.0,141.0,28.0,521.0,11.0,17.0,23.0,9.0,2.0,83.0,9.0,16.0,11.0,32.0,25.0,3.8,0,0.5
kellt002,14.0,0.0,0.0,0.0,5.0,0.0,11.2,17.0,59.0,4.0,12.0,12.0,6.0,0.0,11.0,0.0,4.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,9.26,0,-0.7
kellt102,104.0,45.0,9.0,1.0,16.0,0.0,408.0,400.0,1770.0,38.0,198.0,170.0,207.0,16.0,234.0,14.0,9.0,18.0,2.0,1.0,56.0,9.0,44.0,18.0,20.0,22.0,3.75,3.96,-1.8
kelsb101,119.0,2.0,1.0,1.0,41.0,12.0,201.1,171.0,853.0,16.0,76.0,70.0,93.0,16.0,162.0,14.0,14.0,11.0,9.0,2.0,33.0,4.0,8.0,9.0,12.0,5.0,3.13,1.5,0.1
kemmr101,302.0,109.0,24.0,2.0,60.0,8.0,1066.2,1144.0,4629.0,103.0,588.0,529.0,389.0,23.0,505.0,59.0,36.0,42.0,17.0,7.0,182.0,39.0,91.0,60.0,43.0,59.0,4.46,4.22,-6.5
kendk001,255.0,214.0,4.0,2.0,11.0,0.0,1289.1,1424.0,5595.0,177.0,722.0,671.0,371.0,28.0,705.0,69.0,35.0,19.0,64.0,6.0,285.0,33.0,114.0,66.0,81.0,83.0,4.68,4.85,-9.7
kennb103,172.0,45.0,6.0,0.0,61.0,11.0,464.2,497.0,2145.0,34.0,284.0,244.0,289.0,14.0,256.0,38.0,2.0,13.0,12.0,0.0,91.0,21.0,38.0,35.0,15.0,28.0,4.73,4.76,-2.2
kenni001,369.0,290.0,2.0,1.0,53.0,30.0,1781.1,1688.0,7565.0,253.0,879.0,818.0,601.0,22.0,1648.0,69.0,51.0,76.0,79.0,8.0,368.0,41.0,101.0,54.0,97.0,105.0,4.13,4.15,-0.2
kennj001,222.0,139.0,7.0,2.0,24.0,2.0,908.2,1001.0,4015.0,105.0,536.0,484.0,335.0,23.0,558.0,24.0,43.0,36.0,55.0,3.0,215.0,21.0,95.0,55.0,43.0,61.0,4.79,4.32,-2.4
kensl001,157.0,3.0,0.0,0.0,36.0,2.0,181.2,195.0,830.0,30.0,115.0,115.0,98.0,10.0,158.0,8.0,6.0,15.0,10.0,1.0,44.0,1.0,17.0,6.0,10.0,10.0,5.7,2.33,-2.7
keoum001,215.0,175.0,53.0,7.0,10.0,0.0,1190.0,1190.0,5157.0,132.0,631.0,552.0,510.0,14.0,590.0,52.0,34.0,62.0,27.0,13.0,177.0,29.0,87.0,71.0,58.0,84.0,4.17,3.9,-5.2
keppb001,49.0,6.0,0.0,0.0,9.0,0.0,92.1,114.0,419.0,11.0,56.0,55.0,39.0,4.0,53.0,2.0,5.0,2.0,6.0,0.0,22.0,3.0,8.0,2.0,1.0,5.0,5.36,2.33,-0.4
kepsk001,51.0,46.0,2.0,2.0,1.0,0.0,270.1,263.0,1159.0,25.0,140.0,125.0,119.0,7.0,144.0,9.0,10.0,11.0,0.0,5.0,35.0,7.0,26.0,18.0,16.0,15.0,4.16,4.65,-2.6
kerfc001,123.0,6.0,0.0,0.0,53.0,9.0,201.2,189.0,888.0,12.0,104.0,94.0,117.0,11.0,155.0,16.0,13.0,9.0,3.0,2.0,27.0,4.0,25.0,10.0,18.0,9.0,4.2,4.33,-1.1
kerig101,28.0,5.0,2.0,0.0,10.0,0.0,73.2,81.0,336.0,8.0,50.0,46.0,42.0,1.0,42.0,7.0,3.0,2.0,0.0,0.0,14.0,3.0,7.0,4.0,2.0,5.0,5.62,5.0,-1.4
